timestamp_s,resp_phase,subject_id,session_id,presence,label,breath_rpm,range_m,quality,signal_source,device_id
0.0000,0.230000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
0.1000,0.230000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
0.2000,0.240000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
0.3000,0.250000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
0.4000,0.250000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
0.5000,0.250000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
0.6000,0.240000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
0.7000,0.230000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
0.8000,0.210000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
0.9000,0.180000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.0000,0.140000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.1000,0.120000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.2000,0.080000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.3000,0.060000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.4000,0.020000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.5000,-0.010000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.6000,-0.050000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.7000,-0.070000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.8000,-0.100000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.9000,-0.110000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
2.0000,-0.130000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
2.1000,-0.150000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
2.2000,-0.150000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
2.3000,-0.150000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
2.4010,-0.150000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,14.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
2.5010,-0.150000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,13.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
2.6010,-0.150000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,13.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
2.7010,-0.160000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,12.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
2.8020,-0.160000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,12.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
2.9020,-0.190000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,11.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
3.0020,-0.200000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,11.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
3.1020,-0.250000,S001,S001_BREATH_PACED_15_03,1,BREATH_PACED_15,10.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
