timestamp_s,resp_phase,subject_id,session_id,presence,label,breath_rpm,range_m,quality,signal_source,device_id
0.0000,0.000000,S001,S001_ENTRY_EXIT_09,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.1000,0.000000,S001,S001_ENTRY_EXIT_09,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.2000,0.000000,S001,S001_ENTRY_EXIT_09,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.3000,0.000000,S001,S001_ENTRY_EXIT_09,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.4000,0.000000,S001,S001_ENTRY_EXIT_09,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.5000,0.000000,S001,S001_ENTRY_EXIT_09,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.6000,-0.010000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,1.00,0.8036,,MR60BHA2_breath_phase,safenest-node-01
0.7000,-0.000000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,1.00,0.8036,,MR60BHA2_breath_phase,safenest-node-01
0.8000,-0.000000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,1.00,0.8036,,MR60BHA2_breath_phase,safenest-node-01
0.9000,-0.000000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,1.00,0.8036,,MR60BHA2_breath_phase,safenest-node-01
1.0000,-0.000000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,1.00,0.8036,,MR60BHA2_breath_phase,safenest-node-01
1.1000,-0.010000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,1.00,0.8036,,MR60BHA2_breath_phase,safenest-node-01
1.2000,-0.010000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,1.00,0.8036,,MR60BHA2_breath_phase,safenest-node-01
1.3000,-0.010000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,1.00,0.8036,,MR60BHA2_breath_phase,safenest-node-01
1.4000,-0.020000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,1.00,0.8036,,MR60BHA2_breath_phase,safenest-node-01
1.5000,-0.020000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,1.00,0.8036,,MR60BHA2_breath_phase,safenest-node-01
1.6000,-0.020000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,1.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.7000,-0.020000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,1.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.8000,-0.020000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,1.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.9000,-0.020000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,1.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
2.0000,-0.030000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,1.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
2.1000,-0.040000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,,0.9184,,MR60BHA2_breath_phase,safenest-node-01
2.2000,-0.050000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,,0.9184,,MR60BHA2_breath_phase,safenest-node-01
2.3000,-0.060000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,,0.9184,,MR60BHA2_breath_phase,safenest-node-01
2.4000,-0.060000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,,0.9184,,MR60BHA2_breath_phase,safenest-node-01
2.5000,-0.060000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,,0.9184,,MR60BHA2_breath_phase,safenest-node-01
2.6000,-0.050000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,,0.9184,,MR60BHA2_breath_phase,safenest-node-01
2.7000,-0.030000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,,0.9184,,MR60BHA2_breath_phase,safenest-node-01
2.8000,0.010000,S001,S001_ENTRY_EXIT_09,1,PRESENCE_TRANSITION,,0.9758,,MR60BHA2_breath_phase,safenest-node-01
