timestamp_s,resp_phase,subject_id,session_id,presence,label,breath_rpm,range_m,quality,signal_source,device_id
0.0000,0.010000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,1.00,0.9184,,MR60BHA2_breath_phase,safenest-node-01
0.1000,0.010000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,1.00,0.9184,,MR60BHA2_breath_phase,safenest-node-01
0.2000,0.000000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,1.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
0.3000,-0.000000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,1.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
0.4000,-0.010000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,1.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
0.5000,-0.010000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,1.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
0.6000,-0.010000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,1.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
0.7000,-0.010000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,1.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
0.8000,-0.020000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,1.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
0.9000,-0.010000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,1.00,1.0906,,MR60BHA2_breath_phase,safenest-node-01
1.0000,-0.010000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,1.00,1.0906,,MR60BHA2_breath_phase,safenest-node-01
1.1000,0.000000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,,1.0906,,MR60BHA2_breath_phase,safenest-node-01
1.2000,0.010000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,,1.0906,,MR60BHA2_breath_phase,safenest-node-01
1.3000,0.040000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,,1.0906,,MR60BHA2_breath_phase,safenest-node-01
1.4000,0.080000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,,1.0906,,MR60BHA2_breath_phase,safenest-node-01
1.5000,0.100000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,,1.0906,,MR60BHA2_breath_phase,safenest-node-01
1.6000,0.130000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,,1.0906,,MR60BHA2_breath_phase,safenest-node-01
1.7000,0.150000,S001,S001_ENTRY_EXIT_02,1,PRESENCE_TRANSITION,,1.0906,,MR60BHA2_breath_phase,safenest-node-01
