timestamp_s,resp_phase,subject_id,session_id,presence,label,breath_rpm,range_m,quality,signal_source,device_id
0.0000,0.000000,S001,S001_ENTRY_EXIT_05,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.1000,0.000000,S001,S001_ENTRY_EXIT_05,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.2000,0.000000,S001,S001_ENTRY_EXIT_05,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.3000,0.000000,S001,S001_ENTRY_EXIT_05,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.4000,0.000000,S001,S001_ENTRY_EXIT_05,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.5010,0.000000,S001,S001_ENTRY_EXIT_05,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.6010,-0.020000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,1.00,0.7462,,MR60BHA2_breath_phase,safenest-node-01
0.7010,-0.020000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,1.00,0.7462,,MR60BHA2_breath_phase,safenest-node-01
0.8010,-0.030000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.7462,,MR60BHA2_breath_phase,safenest-node-01
0.9010,-0.040000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.7462,,MR60BHA2_breath_phase,safenest-node-01
1.0020,-0.050000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.7462,,MR60BHA2_breath_phase,safenest-node-01
1.1020,-0.060000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.7462,,MR60BHA2_breath_phase,safenest-node-01
1.2020,-0.070000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.7462,,MR60BHA2_breath_phase,safenest-node-01
1.3020,-0.080000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.7462,,MR60BHA2_breath_phase,safenest-node-01
1.4020,-0.090000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.7462,,MR60BHA2_breath_phase,safenest-node-01
1.5020,-0.100000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.7462,,MR60BHA2_breath_phase,safenest-node-01
1.6020,-0.100000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.7462,,MR60BHA2_breath_phase,safenest-node-01
1.7020,-0.090000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.8036,,MR60BHA2_breath_phase,safenest-node-01
1.8020,-0.090000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.8036,,MR60BHA2_breath_phase,safenest-node-01
1.9020,-0.080000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.8036,,MR60BHA2_breath_phase,safenest-node-01
2.0020,-0.070000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.8036,,MR60BHA2_breath_phase,safenest-node-01
2.1020,-0.060000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.8036,,MR60BHA2_breath_phase,safenest-node-01
2.2020,-0.040000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.8610,,MR60BHA2_breath_phase,safenest-node-01
2.3020,-0.040000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.8610,,MR60BHA2_breath_phase,safenest-node-01
2.4020,-0.020000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.8610,,MR60BHA2_breath_phase,safenest-node-01
2.5020,-0.010000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.9184,,MR60BHA2_breath_phase,safenest-node-01
2.6020,-0.010000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.9184,,MR60BHA2_breath_phase,safenest-node-01
2.7020,-0.000000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.9184,,MR60BHA2_breath_phase,safenest-node-01
2.8020,-0.000000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.9184,,MR60BHA2_breath_phase,safenest-node-01
2.9020,0.000000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.9184,,MR60BHA2_breath_phase,safenest-node-01
3.0020,0.010000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.9184,,MR60BHA2_breath_phase,safenest-node-01
3.1020,0.020000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.9184,,MR60BHA2_breath_phase,safenest-node-01
3.2020,0.030000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.9758,,MR60BHA2_breath_phase,safenest-node-01
3.3020,0.040000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.9758,,MR60BHA2_breath_phase,safenest-node-01
3.4020,0.060000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.9758,,MR60BHA2_breath_phase,safenest-node-01
3.5020,0.070000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.9758,,MR60BHA2_breath_phase,safenest-node-01
3.6020,0.080000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.9758,,MR60BHA2_breath_phase,safenest-node-01
3.7020,0.080000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.9758,,MR60BHA2_breath_phase,safenest-node-01
3.8020,0.080000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.9758,,MR60BHA2_breath_phase,safenest-node-01
3.9020,0.060000,S001,S001_ENTRY_EXIT_05,1,PRESENCE_TRANSITION,,0.9758,,MR60BHA2_breath_phase,safenest-node-01
