timestamp_s,resp_phase,subject_id,session_id,presence,label,breath_rpm,range_m,quality,signal_source,device_id
0.0000,0.000000,S001,S001_ENTRY_EXIT_04,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.1000,0.000000,S001,S001_ENTRY_EXIT_04,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.2000,0.000000,S001,S001_ENTRY_EXIT_04,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.3000,0.000000,S001,S001_ENTRY_EXIT_04,0,PRESENCE_TRANSITION,,,,MR60BHA2_breath_phase,safenest-node-01
0.4000,-0.020000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,3.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
0.5000,-0.020000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,3.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
0.6000,-0.030000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,3.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
0.7000,-0.030000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,3.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
0.8000,-0.030000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,3.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
0.9000,-0.030000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,3.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.0000,-0.010000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,3.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.1000,0.010000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,2.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.2000,0.030000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,2.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.3000,0.040000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,2.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.4000,0.050000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,2.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.5000,0.070000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,2.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.6000,0.090000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,2.00,0.8610,,MR60BHA2_breath_phase,safenest-node-01
1.7000,0.090000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,2.00,0.9184,,MR60BHA2_breath_phase,safenest-node-01
1.8000,0.090000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,2.00,0.9184,,MR60BHA2_breath_phase,safenest-node-01
1.9000,0.090000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,2.00,0.9184,,MR60BHA2_breath_phase,safenest-node-01
2.0000,0.090000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,2.00,0.9184,,MR60BHA2_breath_phase,safenest-node-01
2.1000,0.080000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,2.00,0.9184,,MR60BHA2_breath_phase,safenest-node-01
2.2000,0.060000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,2.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
2.3000,0.050000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,2.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
2.4000,0.010000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,2.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
2.5000,-0.020000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,3.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
2.6000,-0.070000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,3.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
2.7000,-0.130000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,3.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
2.8000,-0.160000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,3.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
2.9000,-0.220000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,3.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
3.0000,-0.250000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,3.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
3.1000,-0.310000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,4.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
3.2000,-0.360000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,5.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
3.3010,-0.380000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,5.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
3.4010,-0.410000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,6.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
3.5010,-0.420000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,8.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
3.6010,-0.410000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,8.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
3.7010,-0.370000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,9.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
3.8010,-0.310000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,9.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
3.9010,-0.270000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,9.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
4.0010,-0.190000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,10.00,0.9758,,MR60BHA2_breath_phase,safenest-node-01
4.1010,-0.140000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,10.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
4.2010,-0.030000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,11.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
4.3010,0.070000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,11.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
4.4010,0.120000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,11.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
4.5010,0.220000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,11.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
4.6010,0.260000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,12.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
4.7010,0.330000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,12.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
4.8010,0.390000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,13.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
4.9010,0.400000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,13.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
5.0010,0.420000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,13.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
5.1010,0.420000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,14.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
5.2010,0.390000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,14.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
5.3010,0.330000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,15.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
5.4020,0.240000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,15.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
5.5020,0.180000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,15.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
5.6020,0.070000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,15.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
5.7020,0.010000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,16.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
5.8020,-0.100000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,16.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
5.9020,-0.200000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,17.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
6.0020,-0.240000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,17.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
6.1020,-0.290000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,17.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
6.2020,-0.310000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,17.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
6.3020,-0.330000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,18.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
6.4020,-0.320000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,18.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
6.5020,-0.310000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,18.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
6.6020,-0.270000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,18.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
6.7020,-0.250000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,18.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
6.8020,-0.190000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,19.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
6.9020,-0.110000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,19.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
7.0030,-0.040000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,19.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
7.1030,0.000000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,19.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
7.2030,0.080000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,19.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
7.3030,0.110000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,20.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
7.4030,0.170000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,20.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
7.5030,0.210000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,20.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
7.6030,0.220000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,20.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
7.7030,0.230000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,20.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
7.8030,0.230000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,20.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
7.9030,0.210000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,20.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
8.0030,0.190000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,21.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
8.1030,0.180000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,21.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
8.2030,0.150000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,21.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
8.3030,0.140000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,21.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
8.4030,0.130000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,21.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
8.5030,0.140000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,21.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
8.6030,0.180000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,21.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
8.7030,0.210000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,21.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
8.8030,0.240000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,21.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
8.9030,0.320000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,21.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
9.0030,0.420000,S001,S001_ENTRY_EXIT_04,1,PRESENCE_TRANSITION,22.00,1.0332,,MR60BHA2_breath_phase,safenest-node-01
