host_timestamp,host_unix_s,host_monotonic_ns,scenario,source_url,device_id,seq,uptime_ms,co2_ppm,valid,sensor_state,error,connected,fresh,transport_status,peer,age_seconds,last_received_at,raw_response_json
2026-08-12T08:16:16.937+00:00,1786522576.937952,6977914925800,baseline,http://192.168.1.44:8080/health,esp32-01,3035,3035000,496,True,NORMAL,,True,True,live,192.168.1.16:59371,0.4,1786522576,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3035, ""uptime_ms"": 3035000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 496, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.4, ""last_received_at"": 1786522576, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2936}}"
2026-08-12T08:16:17.938+00:00,1786522577.938094,6978917570500,baseline,http://192.168.1.44:8080/health,esp32-01,3036,3036000,496,True,NORMAL,,True,True,live,192.168.1.16:59371,0.3,1786522577,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3036, ""uptime_ms"": 3036000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 496, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.3, ""last_received_at"": 1786522577, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2937}}"
2026-08-12T08:16:18.938+00:00,1786522578.938193,6979903731300,baseline,http://192.168.1.44:8080/health,esp32-01,3037,3037000,496,True,NORMAL,,True,True,live,192.168.1.16:59371,0.3,1786522578,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3037, ""uptime_ms"": 3037000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 496, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.3, ""last_received_at"": 1786522578, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2938}}"
2026-08-12T08:16:19.938+00:00,1786522579.938155,6980911673900,baseline,http://192.168.1.44:8080/health,esp32-01,3038,3038000,495,True,NORMAL,,True,True,live,192.168.1.16:59371,0.3,1786522579,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3038, ""uptime_ms"": 3038000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 495, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.3, ""last_received_at"": 1786522579, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2939}}"
2026-08-12T08:16:20.938+00:00,1786522580.938208,6981902986400,baseline,http://192.168.1.44:8080/health,esp32-01,3039,3039000,495,True,NORMAL,,True,True,live,192.168.1.16:59371,0.3,1786522580,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3039, ""uptime_ms"": 3039000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 495, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.3, ""last_received_at"": 1786522580, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2940}}"
2026-08-12T08:16:21.938+00:00,1786522581.938234,6982907769600,baseline,http://192.168.1.44:8080/health,esp32-01,3040,3040000,495,True,NORMAL,,True,True,live,192.168.1.16:59371,0.3,1786522581,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3040, ""uptime_ms"": 3040000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 495, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.3, ""last_received_at"": 1786522581, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2941}}"
2026-08-12T08:16:22.938+00:00,1786522582.938156,6983894669700,baseline,http://192.168.1.44:8080/health,esp32-01,3041,3041000,495,True,NORMAL,,True,True,live,192.168.1.16:59371,0.3,1786522582,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3041, ""uptime_ms"": 3041000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 495, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.3, ""last_received_at"": 1786522582, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2942}}"
2026-08-12T08:16:23.937+00:00,1786522583.937980,6984909528100,baseline,http://192.168.1.44:8080/health,esp32-01,3042,3042000,495,True,NORMAL,,True,True,live,192.168.1.16:59371,0.3,1786522583,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3042, ""uptime_ms"": 3042000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 495, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.3, ""last_received_at"": 1786522583, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2943}}"
2026-08-12T08:16:24.938+00:00,1786522584.938087,6985907091600,baseline,http://192.168.1.44:8080/health,esp32-01,3043,3043000,496,True,NORMAL,,True,True,live,192.168.1.16:59371,0.3,1786522584,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3043, ""uptime_ms"": 3043000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 496, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.3, ""last_received_at"": 1786522584, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2944}}"
2026-08-12T08:16:25.937+00:00,1786522585.937782,6986915452100,baseline,http://192.168.1.44:8080/health,esp32-01,3044,3044000,496,True,NORMAL,,True,True,live,192.168.1.16:59371,0.3,1786522585,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3044, ""uptime_ms"": 3044000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 496, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59371"", ""age_seconds"": 0.3, ""last_received_at"": 1786522585, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 2945}}"
