host_timestamp,host_unix_s,host_monotonic_ns,scenario,source_url,device_id,seq,uptime_ms,co2_ppm,valid,sensor_state,error,connected,fresh,transport_status,peer,age_seconds,last_received_at,raw_response_json
2026-08-12T08:24:58.627+00:00,1786523098.627980,7499612415200,baseline,http://192.168.1.44:8080/health,esp32-01,3557,3557000,505,True,NORMAL,,True,True,live,192.168.1.16:59396,0.0,1786523098,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3557, ""uptime_ms"": 3557000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 505, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59396"", ""age_seconds"": 0.0, ""last_received_at"": 1786523098, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 3411}}"
2026-08-12T08:24:59.627+00:00,1786523099.627998,7500584801300,baseline,http://192.168.1.44:8080/health,esp32-01,3558,3558000,505,True,NORMAL,,True,True,live,192.168.1.16:59396,0.0,1786523099,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3558, ""uptime_ms"": 3558000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 505, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59396"", ""age_seconds"": 0.0, ""last_received_at"": 1786523099, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 3412}}"
2026-08-12T08:25:00.628+00:00,1786523100.628151,7501598846300,baseline,http://192.168.1.44:8080/health,esp32-01,3559,3559000,507,True,NORMAL,,True,True,live,192.168.1.16:59396,0.0,1786523100,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3559, ""uptime_ms"": 3559000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 507, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59396"", ""age_seconds"": 0.0, ""last_received_at"": 1786523100, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 3413}}"
2026-08-12T08:25:01.628+00:00,1786523101.628360,7502583487600,baseline,http://192.168.1.44:8080/health,esp32-01,3560,3560000,507,True,NORMAL,,True,True,live,192.168.1.16:59396,0.0,1786523101,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3560, ""uptime_ms"": 3560000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 507, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59396"", ""age_seconds"": 0.0, ""last_received_at"": 1786523101, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 3414}}"
2026-08-12T08:25:02.628+00:00,1786523102.628416,7503582746700,baseline,http://192.168.1.44:8080/health,esp32-01,3561,3561000,507,True,NORMAL,,True,True,live,192.168.1.16:59396,0.0,1786523102,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3561, ""uptime_ms"": 3561000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 507, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59396"", ""age_seconds"": 0.0, ""last_received_at"": 1786523102, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 3415}}"
2026-08-12T08:25:03.628+00:00,1786523103.628134,7504594240100,baseline,http://192.168.1.44:8080/health,esp32-01,3562,3562000,507,True,NORMAL,,True,True,live,192.168.1.16:59396,0.0,1786523103,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3562, ""uptime_ms"": 3562000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 507, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59396"", ""age_seconds"": 0.0, ""last_received_at"": 1786523103, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 3416}}"
2026-08-12T08:25:04.628+00:00,1786523104.628314,7505594702600,baseline,http://192.168.1.44:8080/health,esp32-01,3563,3563000,507,True,NORMAL,,True,True,live,192.168.1.16:59396,0.0,1786523104,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3563, ""uptime_ms"": 3563000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 507, ""pir_motion"": true, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59396"", ""age_seconds"": 0.0, ""last_received_at"": 1786523104, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 3417}}"
2026-08-12T08:25:05.628+00:00,1786523105.628302,7506599114100,baseline,http://192.168.1.44:8080/health,esp32-01,3564,3564000,508,True,NORMAL,,True,True,live,192.168.1.16:59396,0.0,1786523105,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3564, ""uptime_ms"": 3564000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 0.0, ""co2_ppm"": 508, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59396"", ""age_seconds"": 0.0, ""last_received_at"": 1786523105, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 3418}}"
2026-08-12T08:25:06.627+00:00,1786523106.627968,7507605082300,baseline,http://192.168.1.44:8080/health,esp32-01,3565,3565000,508,True,NORMAL,,True,True,live,192.168.1.16:59396,0.0,1786523106,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3565, ""uptime_ms"": 3565000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 119.0, ""co2_ppm"": 508, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59396"", ""age_seconds"": 0.0, ""last_received_at"": 1786523106, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 3419}}"
2026-08-12T08:25:07.628+00:00,1786523107.628337,7508592749800,baseline,http://192.168.1.44:8080/health,esp32-01,3565,3565000,508,True,NORMAL,,True,True,live,192.168.1.16:59396,1.0,1786523106,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3565, ""uptime_ms"": 3565000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 119.0, ""co2_ppm"": 508, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59396"", ""age_seconds"": 1.0, ""last_received_at"": 1786523106, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 3419}}"
2026-08-12T08:25:08.627+00:00,1786523108.627943,7509609599500,baseline,http://192.168.1.44:8080/health,esp32-01,3566,3566000,508,True,NORMAL,,True,True,live,192.168.1.16:59396,1.0,1786523107,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3566, ""uptime_ms"": 3566000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 119.0, ""co2_ppm"": 508, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59396"", ""age_seconds"": 1.0, ""last_received_at"": 1786523107, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 3420}}"
2026-08-12T08:25:09.628+00:00,1786523109.628102,7510759937600,baseline,http://192.168.1.44:8080/health,esp32-01,3566,3566000,508,True,NORMAL,,True,True,live,192.168.1.16:59396,2.0,1786523107,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3566, ""uptime_ms"": 3566000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 119.0, ""co2_ppm"": 508, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59396"", ""age_seconds"": 2.0, ""last_received_at"": 1786523107, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 3420}}"
2026-08-12T08:25:10.628+00:00,1786523110.628424,7511637037900,baseline,http://192.168.1.44:8080/health,esp32-01,3566,3566000,508,True,NORMAL,,True,True,live,192.168.1.16:59396,3.0,1786523107,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3566, ""uptime_ms"": 3566000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 119.0, ""co2_ppm"": 508, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59396"", ""age_seconds"": 3.0, ""last_received_at"": 1786523107, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 3420}}"
2026-08-12T08:25:11.627+00:00,1786523111.627980,7512672014500,baseline,http://192.168.1.44:8080/health,esp32-01,3566,3566000,508,True,NORMAL,,True,True,live,192.168.1.16:59397,4.0,1786523107,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3566, ""uptime_ms"": 3566000, ""resp_rate_bpm"": 0.0, ""heart_rate_bpm"": 119.0, ""co2_ppm"": 508, ""pir_motion"": false, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59397"", ""age_seconds"": 4.0, ""last_received_at"": 1786523107, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 3422}}"
2026-08-12T08:25:12.627+00:00,1786523112.627929,7513584756000,baseline,http://192.168.1.44:8080/health,esp32-01,3571,3571000,508,True,NORMAL,,True,True,live,192.168.1.16:59397,0.0,1786523112,"{""ok"": true, ""buzzer"": {""enabled"": true, ""available"": true, ""pin_bcm"": 18, ""frequency_hz"": 880.0, ""sounding"": false, ""error"": null}, ""sensors"": {""device_id"": ""esp32-01"", ""seq"": 3571, ""uptime_ms"": 3571000, ""resp_rate_bpm"": 16.0, ""heart_rate_bpm"": 123.0, ""co2_ppm"": 508, ""pir_motion"": true, ""valid"": {""respiration"": true, ""heart"": true, ""co2"": true}, ""connected"": true, ""fresh"": true, ""status"": ""live"", ""peer"": ""192.168.1.16:59397"", ""age_seconds"": 0.0, ""last_received_at"": 1786523112, ""listener_error"": null, ""thermal_frames_received"": 0, ""revision"": 3424}}"
