index,elapsed_from_entry_s,watch_bpm,vendor_mr60_bpm,vendor_error_bpm,mr60_samples,valid,exclusion_reason,stable_presence_rate,respiration_rpm,breath_phase_std,breath_spectral_peak_ratio,vendor_error_nearest_order,vendor_error_order_residual_bpm,vendor_error_sideband_match,dominant_total_peak_bpm,dominant_spectrum_nearest_order,dominant_spectrum_order_residual_bpm,dominant_spectrum_sideband_match,vendor_to_watch_amplitude_ratio,max_predicted_sideband_to_base_ratio
1,0.0,135.0,68.0,-67.0,49,False,CAUSAL_WINDOW_STABLE_PRESENCE_BELOW_95_PERCENT,0.7213114754098361,20.698541549934287,0.43674853595605734,2.325585614698534,-2,25.602916900131426,False,103.64117620067586,-2,10.038259300544432,False,0.4661009148381991,0.6845914469594792
2,35.638,100.0,113.0,13.0,49,True,,1.0,24.82246959237784,0.49678886153899415,3.923900546131831,1,11.82246959237784,False,100.96907038905266,0,0.9690703890526606,False,0.5451159651101808,0.8341938243531272
3,65.685,92.0,82.0,-10.0,49,True,,1.0,16.714744402731682,0.41577628691231533,2.6380362443379926,-1,6.714744402731682,False,53.109292851865845,-2,5.46121834267079,False,1.2206899228126356,1.331755868090329
4,95.604,92.0,61.0,-31.0,49,True,,1.0,19.826189145633634,0.41047887969736574,2.6702661709320217,-2,8.652378291267269,False,78.13549020471561,-1,5.961679350349243,False,0.9442670569125299,1.3211273005002908
5,125.64,94.0,102.0,8.0,49,True,,1.0,24.924873626255557,0.4632003934705839,7.337318475953275,0,8.0,False,101.85325404122351,0,7.853254041223508,False,1.2828868709824512,0.4989825789731233
6,155.668,86.0,73.0,-13.0,49,True,,1.0,6.5197965537501625,0.3220519855103313,1.7422153495248753,-2,0.039593107500325075,True,68.58493682725968,-2,4.375470065239993,False,2.346585838035434,2.346585838035434
7,185.598,91.0,90.0,-1.0,44,True,,1.0,10.856720387600937,0.21484886936570233,2.3309222870534163,0,1.0,False,59.2704788396801,-2,10.016080385118023,False,1.012535362370991,1.8550491196472636
